# Chl-a and CDOM for the 3320 IOP combinations of the Loisel et al.
# (2023, ESSD 15, 3711-3731) synthetic database, expressed in the
# units of Dutkiewicz et al. (2018) Fig. 10a:
#   Chl (mg m-3)       = aph(440) / 0.05582  (Bricaud et al. 1998)
#   CDOM (mmol C m-3)  = ag(450) / 0.18  (Dutkiewicz et al. 2015 ccdom)
# Written by robust/dutkiewicz2018_fig10.py.
index,aph440,ag440,ag450,Chl,CDOM
2395,0.006836,0.007727,0.006971,0.122465,0.0387278
2396,0.009192,0.007934,0.006736,0.164672,0.0374222
2397,0.010123,0.006038,0.005431,0.181351,0.0301722
2398,0.19152,0.13986,0.11582,3.43103,0.643444
2399,0.024593,0.021816,0.019409,0.440577,0.107828
2400,0.007495,0.002977,0.002515,0.134271,0.0139722
2401,0.006951,0.00407,0.003484,0.124525,0.0193556
2402,0.006335,0.007004,0.006334,0.11349,0.0351889
2403,0.006951,0.005424,0.004768,0.124525,0.0264889
2404,0.006615,0.007959,0.006936,0.118506,0.0385333
2405,0.004734,0.002762,0.002463,0.0848083,0.0136833
2406,0.006996,0.003026,0.002717,0.125331,0.0150944
2407,0.005255,0.004357,0.003765,0.0941419,0.0209167
2408,0.006311,0.004268,0.003722,0.11306,0.0206778
2409,0.020847,0.023276,0.020089,0.373468,0.111606
2410,0.009172,0.002431,0.002026,0.164314,0.0112556
2411,0.006246,0.004787,0.004105,0.111895,0.0228056
2412,0.006314,0.004663,0.003888,0.113114,0.0216
2413,0.00847,0.002134,0.001844,0.151738,0.0102444
2414,0.019227,0.002813,0.002542,0.344446,0.0141222
2415,0.003491,0.002144,0.001939,0.0625403,0.0107722
2416,0.006615,0.015752,0.014018,0.118506,0.0778778
2417,0.007559,0.007598,0.006628,0.135417,0.0368222
2418,0.011046,0.0305,0.025685,0.197886,0.142694
2419,0.011526,0.00401,0.003571,0.206485,0.0198389
2420,0.065016,0.029037,0.02586,1.16474,0.143667
2421,0.003092,0.00296,0.002605,0.0553923,0.0144722
2422,0.00653,0.002328,0.001975,0.116983,0.0109722
2423,0.0268,0.05004,0.043996,0.480115,0.244422
2424,0.005829,0.001992,0.001745,0.104425,0.00969444
2425,0.007512,0.006385,0.005689,0.134575,0.0316056
2426,0.009309,0.009361,0.008148,0.166768,0.0452667
2427,0.00356,0.001511,0.00125,0.0637764,0.00694444
2428,0.004845,0.008912,0.007379,0.0867968,0.0409944
2429,0.005166,0.002657,0.002312,0.0925475,0.0128444
2430,0.020734,0.005044,0.004266,0.371444,0.0237
2431,0.004136,0.019887,0.016593,0.0740953,0.0921833
2432,0.006314,0.005351,0.004721,0.113114,0.0262278
2433,0.007617,0.004893,0.004026,0.136456,0.0223667
2434,0.012741,0.008843,0.007517,0.228252,0.0417611
2435,0.004286,0.002623,0.002325,0.0767825,0.0129167
2436,0.005829,0.009839,0.008806,0.104425,0.0489222
2437,0.006983,0.00562,0.004806,0.125099,0.0267
2438,0.011318,0.011867,0.010447,0.202759,0.0580389
2439,0.007291,0.002001,0.001797,0.130616,0.00998333
2440,0.009015,0.014617,0.013018,0.161501,0.0723222
2441,0.022616,0.009257,0.008335,0.405159,0.0463056
2442,0.062895,0.016774,0.014472,1.12675,0.0804
2443,0.005032,0.005879,0.005023,0.0901469,0.0279056
2444,0.006311,0.011475,0.0097,0.11306,0.0538889
2445,0.006314,0.002329,0.001949,0.113114,0.0108278
2446,0.018099,0.012188,0.010172,0.324239,0.0565111
2447,0.054068,0.00488,0.0043,0.968613,0.0238889
2448,0.006311,0.003188,0.002637,0.11306,0.01465
2449,0.004646,0.006625,0.005641,0.0832318,0.0313389
2450,0.006996,0.006398,0.005781,0.125331,0.0321167
2451,0.009309,0.014879,0.013008,0.166768,0.0722667
2452,0.006734,0.007214,0.006188,0.120638,0.0343778
2453,0.007579,0.002411,0.002049,0.135776,0.0113833
2454,0.018212,0.009567,0.008557,0.326263,0.0475389
2455,0.01098,0.010259,0.008878,0.196704,0.0493222
2456,0.03565,0.018771,0.015662,0.63866,0.0870111
2457,0.003533,0.010795,0.009627,0.0632927,0.0534833
2458,0.006996,0.007698,0.006318,0.125331,0.0351
2459,0.011573,0.015695,0.013066,0.207327,0.0725889
2460,0.016828,0.014964,0.013088,0.301469,0.0727111
2461,0.002702,0.001854,0.001577,0.0484056,0.00876111
2462,0.004136,0.005784,0.005077,0.0740953,0.0282056
2463,0.006615,0.008828,0.007917,0.118506,0.0439833
2464,0.007291,0.01051,0.009027,0.130616,0.05015
2465,0.017645,0.005294,0.004388,0.316105,0.0243778
2466,0.005032,0.003505,0.00292,0.0901469,0.0162222
2467,0.006314,0.001843,0.001545,0.113114,0.00858333
2468,0.008363,0.009543,0.007854,0.149821,0.0436333
2469,0.022115,0.00925,0.008095,0.396184,0.0449722
2470,0.00216,0.004911,0.004274,0.0386958,0.0237444
2471,0.00953,0.004837,0.004311,0.170727,0.02395
2472,0.007381,0.014623,0.012798,0.132229,0.0711
2473,0.004689,0.0134,0.011472,0.0840022,0.0637333
2474,0.006845,0.002628,0.002251,0.122626,0.0125056
2475,0.007946,0.008726,0.00777,0.14235,0.0431667
2476,0.019227,0.007395,0.006279,0.344446,0.0348833
2477,0.005851,0.009181,0.00821,0.104819,0.0456111
2478,0.006845,0.006637,0.005771,0.122626,0.0320611
2479,0.006734,0.002736,0.002278,0.120638,0.0126556
2480,0.007377,0.002212,0.001965,0.132157,0.0109167
2481,0.013734,0.02121,0.018254,0.246041,0.101411
2482,0.009309,0.008645,0.007724,0.166768,0.0429111
2483,0.011989,0.002745,0.002278,0.21478,0.0126556
2484,0.018186,0.005222,0.004376,0.325797,0.0243111
2485,0.097544,0.086792,0.074223,1.74747,0.41235
2486,0.106,0.029773,0.025911,1.89896,0.14395
2487,0.004794,0.003071,0.002752,0.0858832,0.0152889
2488,0.005272,0.008345,0.00719,0.0944464,0.0399444
2489,0.006198,0.009538,0.007898,0.111035,0.0438778
2490,0.040834,0.012502,0.010333,0.73153,0.0574056
2491,0.004001,0.00751,0.006465,0.0716768,0.0359167
2492,0.006314,0.008528,0.007319,0.113114,0.0406611
2493,0.003932,0.001169,0.000966,0.0704407,0.00536667
2494,0.006314,0.006159,0.00526,0.113114,0.0292222
2495,0.032517,0.031546,0.026413,0.582533,0.146739
2496,0.006845,0.010065,0.008524,0.122626,0.0473556
2497,0.007381,0.004111,0.003549,0.132229,0.0197167
2498,0.044659,0.01751,0.014468,0.800054,0.0803778
2499,0.002398,0.004381,0.003878,0.0429595,0.0215444
2500,0.004485,0.001523,0.001298,0.0803475,0.00721111
2501,0.006006,0.002361,0.002097,0.107596,0.01165
2502,0.00698,0.005848,0.005188,0.125045,0.0288222
2503,0.010741,0.006714,0.005574,0.192422,0.0309667
2504,0.007594,0.004199,0.003752,0.136044,0.0208444
2505,0.005255,0.008159,0.006921,0.0941419,0.03845
2506,0.006751,0.009022,0.007814,0.120942,0.0434111
2507,0.012995,0.005701,0.004852,0.232802,0.0269556
2508,0.02118,0.008489,0.007135,0.379434,0.0396389
2509,0.106,0.090159,0.081294,1.89896,0.451633
2510,0.008045,0.01467,0.012877,0.144124,0.0715389
2511,0.009542,0.009765,0.008798,0.170942,0.0488778
2512,0.006615,0.003673,0.003057,0.118506,0.0169833
2513,0.006829,0.002136,0.001863,0.12234,0.01035
2514,0.006951,0.006247,0.00529,0.124525,0.0293889
2515,0.006752,0.003613,0.002989,0.12096,0.0166056
2516,0.006615,0.002387,0.002102,0.118506,0.0116778
2517,0.007291,0.005132,0.004203,0.130616,0.02335
2518,0.00847,0.0062,0.005161,0.151738,0.0286722
2519,0.018589,0.012421,0.010384,0.333017,0.0576889
2520,0.064767,0.029719,0.026784,1.16028,0.1488
2521,0.006615,0.003288,0.002786,0.118506,0.0154778
2522,0.025614,0.016015,0.013724,0.458868,0.0762444
2523,0.014881,0.010043,0.008742,0.266589,0.0485667
2524,0.003931,0.003183,0.002653,0.0704228,0.0147389
2525,0.006836,0.005574,0.004752,0.122465,0.0264
2526,0.008553,0.004877,0.004081,0.153225,0.0226722
2527,0.013084,0.022051,0.018076,0.234396,0.100422
2528,0.023244,0.020105,0.016813,0.41641,0.0934056
2529,0.048299,0.01413,0.01174,0.865263,0.0652222
2530,0.005829,0.013322,0.011483,0.104425,0.0637944
2531,0.019748,0.012873,0.010552,0.35378,0.0586222
2532,0.006845,0.001463,0.001213,0.122626,0.00673889
2533,0.036481,0.014177,0.012407,0.653547,0.0689278
2534,0.003092,0.004886,0.004331,0.0553923,0.0240611
2535,0.006845,0.017644,0.015195,0.122626,0.0844167
2536,0.008835,0.004248,0.003832,0.158277,0.0212889
2537,0.01038,0.03078,0.025639,0.185955,0.142439
2538,0.002548,0.007017,0.006183,0.0456467,0.03435
2539,0.00514,0.008014,0.006776,0.0920817,0.0376444
2540,0.005907,0.004126,0.003448,0.105822,0.0191556
2541,0.007291,0.005715,0.00483,0.130616,0.0268333
2542,0.011478,0.007902,0.006676,0.205625,0.0370889
2543,0.021448,0.045125,0.038259,0.384235,0.21255
2544,0.030216,0.044269,0.039116,0.541311,0.217311
2545,0.004153,0.004398,0.003794,0.0743999,0.0210778
2546,0.004512,0.0043,0.003543,0.0808312,0.0196833
2547,0.006734,0.015206,0.013431,0.120638,0.0746167
2548,0.070131,0.052023,0.046098,1.25638,0.2561
2549,0.006647,0.005288,0.004656,0.119079,0.0258667
2550,0.008255,0.006918,0.005792,0.147886,0.0321778
2551,0.006314,0.007163,0.00627,0.113114,0.0348333
2552,0.009214,0.004423,0.003768,0.165066,0.0209333
2553,0.15233,0.16586,0.14452,2.72895,0.802889
2554,0.020179,0.026048,0.022449,0.361501,0.124717
2555,0.013367,0.006653,0.00591,0.239466,0.0328333
2556,0.015259,0.005784,0.005188,0.273361,0.0288222
2557,0.016487,0.013388,0.011745,0.29536,0.06525
2558,0.017862,0.009886,0.008741,0.319993,0.0485611
2559,0.006615,0.007095,0.005862,0.118506,0.0325667
2560,0.008893,0.002787,0.002297,0.159316,0.0127611
2561,0.01096,0.004596,0.004145,0.196345,0.0230278
2562,0.00514,0.00817,0.006966,0.0920817,0.0387
2563,0.006752,0.006401,0.005766,0.12096,0.0320333
2564,0.080224,0.10078,0.087394,1.43719,0.485522
2565,0.090575,0.088431,0.076081,1.62263,0.422672
2566,0.003931,0.007038,0.006045,0.0704228,0.0335833
2567,0.004821,0.00396,0.003294,0.0863669,0.0183
2568,0.033215,0.026303,0.022358,0.595038,0.124211
2569,0.009309,0.006356,0.005606,0.166768,0.0311444
2570,0.040528,0.017341,0.014334,0.726048,0.0796333
2571,0.007946,0.00305,0.002556,0.14235,0.0142
2572,0.022497,0.020822,0.01781,0.403028,0.0989444
2573,0.004251,0.005903,0.004883,0.0761555,0.0271278
2574,0.011848,0.006966,0.006076,0.212254,0.0337556
2575,0.006845,0.004762,0.004165,0.122626,0.0231389
2576,0.05744,0.013396,0.01123,1.02902,0.0623889
2577,0.013073,0.010134,0.00862,0.234199,0.0478889
2578,0.057857,0.040994,0.036912,1.03649,0.205067
2579,0.027211,0.027075,0.022783,0.487478,0.126572
2580,0.073449,0.024534,0.020695,1.31582,0.114972
2581,0.012091,0.003793,0.003278,0.216607,0.0182111
2582,0.046879,0.022329,0.019061,0.839824,0.105894
2583,0.0572,0.02429,0.021246,1.02472,0.118033
2584,0.058091,0.027244,0.024235,1.04068,0.134639
2585,0.024868,0.0136,0.011824,0.445503,0.0656889
2586,0.003603,0.001989,0.001753,0.0645468,0.00973889
2587,0.14181,0.043093,0.035566,2.54049,0.197589
2588,0.12991,0.016607,0.014691,2.3273,0.0816167
2589,0.15397,0.033813,0.029511,2.75833,0.16395
2590,0.18379,0.052288,0.045801,3.29255,0.25445
2591,0.017234,0.006756,0.006062,0.308742,0.0336778
2592,0.018955,0.004105,0.003528,0.339574,0.0196
2593,0.011362,0.006632,0.005521,0.203547,0.0306722
2594,0.018588,0.070057,0.057908,0.332999,0.321711
2595,0.017389,0.014469,0.012178,0.311519,0.0676556
2596,0.013201,0.004905,0.004272,0.236492,0.0237333
2597,0.015734,0.002451,0.002093,0.28187,0.0116278
2598,0.041057,0.016702,0.014669,0.735525,0.0814944
2599,0.017117,0.018616,0.015719,0.306646,0.0873278
2600,0.052192,0.036937,0.030605,0.935005,0.170028
2601,0.012897,0.01542,0.01272,0.231046,0.0706667
2602,0.034736,0.076237,0.068424,0.622286,0.380133
2603,0.018589,0.004926,0.004247,0.333017,0.0235944
2604,0.009882,0.007735,0.00691,0.177033,0.0383889
2605,0.006949,0.003573,0.003152,0.124489,0.0175111
2606,0.008792,0.005183,0.004293,0.157506,0.02385
2607,0.015584,0.00652,0.005785,0.279183,0.0321389
2608,0.017196,0.00911,0.00755,0.308062,0.0419444
2609,0.011472,0.005106,0.004564,0.205518,0.0253556
2610,0.027758,0.010924,0.009361,0.497277,0.0520056
2611,0.01476,0.001985,0.00174,0.264421,0.00966667
2612,0.009309,0.00487,0.004241,0.166768,0.0235611
2613,0.014253,0.004497,0.003759,0.255339,0.0208833
2614,0.015209,0.010662,0.008871,0.272465,0.0492833
2615,0.010078,0.008071,0.006823,0.180545,0.0379056
2616,0.006335,0.006979,0.006057,0.11349,0.03365
2617,0.019982,0.01245,0.010564,0.357972,0.0586889
2618,0.018489,0.008554,0.007576,0.331225,0.0420889
2619,0.009607,0.005425,0.004879,0.172107,0.0271056
2620,0.011887,0.007647,0.006505,0.212952,0.0361389
2621,0.013073,0.005971,0.00505,0.234199,0.0280556
2622,0.015945,0.01522,0.012969,0.28565,0.07205
2623,0.010713,0.016613,0.01452,0.19192,0.0806667
2624,0.016045,0.006088,0.005312,0.287442,0.0295111
2625,0.083044,0.035176,0.031287,1.48771,0.173817
2626,0.26119,0.064938,0.054266,4.67915,0.301478
2627,0.089881,0.034254,0.029504,1.61019,0.163911
2628,0.029179,0.013362,0.011669,0.522734,0.0648278
2629,0.058815,0.08991,0.075286,1.05365,0.418256
2630,0.016091,0.012963,0.011223,0.288266,0.06235
2631,0.040626,0.041762,0.036904,0.727804,0.205022
2632,0.030196,0.009638,0.008014,0.540953,0.0445222
2633,0.042252,0.052654,0.043907,0.756933,0.243928
2634,0.011573,0.011666,0.0097,0.207327,0.0538889
2635,0.019376,0.006131,0.005346,0.347116,0.0297
2636,0.013367,0.018688,0.016273,0.239466,0.0904056
2637,0.016732,0.00307,0.002548,0.299749,0.0141556
2638,0.013495,0.010488,0.00906,0.241759,0.0503333
2639,0.007721,0.019628,0.016776,0.13832,0.0932
2640,0.007508,0.002247,0.001897,0.134504,0.0105389
2641,0.018384,0.023341,0.020942,0.329344,0.116344
2642,0.006845,0.003056,0.002512,0.122626,0.0139556
2643,0.006961,0.002328,0.001994,0.124704,0.0110778
2644,0.007579,0.006842,0.005809,0.135776,0.0322722
2645,0.005829,0.001431,0.001223,0.104425,0.00679444
2646,0.005465,0.00413,0.003406,0.097904,0.0189222
2647,0.00293,0.000956,0.000794,0.0524901,0.00441111
2648,0.001499,0.001586,0.001411,0.0268542,0.00783889
2649,0.001623,0.001667,0.001482,0.0290756,0.00823333
2650,0.006042,0.005928,0.005235,0.108241,0.0290833
2651,0.006011,0.005243,0.0044,0.107685,0.0244444
2652,0.036489,0.032471,0.027771,0.65369,0.154283
2653,0.003262,0.001917,0.001679,0.0584378,0.00932778
2654,0.005629,0.001696,0.001504,0.100842,0.00835556
2655,0.00847,0.00887,0.007274,0.151738,0.0404111
2656,0.005587,0.008148,0.006868,0.10009,0.0381556
2657,0.005851,0.004659,0.004142,0.104819,0.0230111
2658,0.001557,0.005257,0.004366,0.0278932,0.0242556
2659,0.003752,0.001487,0.001228,0.0672161,0.00682222
2660,0.003387,0.009414,0.007737,0.0606772,0.0429833
2661,0.001947,0.002083,0.00178,0.03488,0.00988889
2662,0.006829,0.002207,0.001888,0.12234,0.0104889
2663,0.000852,0.000963,0.000856,0.0152633,0.00475556
2664,0.027362,0.036704,0.031468,0.490183,0.174822
2665,0.003483,0.001953,0.001679,0.062397,0.00932778
2666,0.00546,0.004811,0.004121,0.0978144,0.0228944
2667,0.010961,0.01963,0.017471,0.196363,0.0970611
2668,0.009097,0.005704,0.004913,0.16297,0.0272944
2669,0.006647,0.001037,0.00089,0.119079,0.00494444
2670,0.009903,0.010585,0.009389,0.17741,0.0521611
2671,0.018099,0.00857,0.007286,0.324239,0.0404778
2672,0.008844,0.007738,0.006983,0.158438,0.0387944
2673,0.003177,0.002847,0.002495,0.0569151,0.0138611
2674,0.004834,0.006545,0.005615,0.0865998,0.0311944
2675,0.060146,0.031594,0.026474,1.0775,0.147078
2676,0.017379,0.019051,0.016683,0.31134,0.0926833
2677,0.008897,0.005399,0.0046,0.159387,0.0255556
2678,0.009652,0.007144,0.006235,0.172913,0.0346389
2679,0.009441,0.007193,0.006421,0.169133,0.0356722
2680,0.012004,0.008265,0.006825,0.215048,0.0379167
2681,0.022989,0.025836,0.021927,0.411842,0.121817
2682,0.049319,0.038464,0.032585,0.883536,0.181028
2683,0.012695,0.005983,0.00506,0.227427,0.0281111
2684,0.014595,0.008889,0.007466,0.261465,0.0414778
2685,0.023885,0.014455,0.012023,0.427893,0.0667944
2686,0.016742,0.010871,0.00961,0.299928,0.0533889
2687,0.012233,0.005539,0.004759,0.219151,0.0264389
2688,0.009959,0.011865,0.010574,0.178413,0.0587444
2689,0.008247,0.002628,0.002289,0.147743,0.0127167
2690,0.00759,0.005599,0.004667,0.135973,0.0259278
2691,0.010305,0.003974,0.003535,0.184611,0.0196389
2692,0.006693,0.005654,0.00495,0.119903,0.0275
2693,0.01592,0.008973,0.007371,0.285202,0.04095
2694,0.02107,0.005557,0.004639,0.377463,0.0257722
2695,0.020524,0.013337,0.011802,0.367682,0.0655667
2696,0.02967,0.011027,0.009028,0.53153,0.0501556
2697,0.031612,0.026314,0.022452,0.56632,0.124733
2698,0.010458,0.008187,0.007361,0.187352,0.0408944
2699,0.009936,0.012396,0.010749,0.178001,0.0597167
2700,0.008835,0.013217,0.011485,0.158277,0.0638056
2701,0.007356,0.005694,0.00495,0.131781,0.0275
2702,0.007617,0.00624,0.005584,0.136456,0.0310222
2703,0.006983,0.006717,0.005825,0.125099,0.0323611
2704,0.008057,0.00681,0.005795,0.144339,0.0321944
2705,0.013943,0.026121,0.021412,0.249785,0.118956
2706,0.031997,0.018687,0.016541,0.573217,0.0918944
2707,0.011524,0.026538,0.023177,0.206449,0.128761
2708,0.04304,0.042189,0.036461,0.77105,0.202561
2709,0.012202,0.007902,0.006962,0.218595,0.0386778
2710,0.046121,0.019058,0.016749,0.826245,0.09305
2711,0.015333,0.003715,0.003299,0.274686,0.0183278
2712,0.015194,0.015158,0.013684,0.272196,0.0760222
2713,0.012614,0.008038,0.006953,0.225976,0.0386278
2714,0.010565,0.010783,0.009522,0.189269,0.0529
2715,0.01004,0.004032,0.003345,0.179864,0.0185833
2716,0.013792,0.027706,0.023779,0.24708,0.132106
2717,0.020782,0.022596,0.01866,0.372304,0.103667
2718,0.022115,0.017322,0.014219,0.396184,0.0789944
2719,0.014436,0.007715,0.006405,0.258617,0.0355833
2720,0.024113,0.010844,0.009254,0.431978,0.0514111
2721,0.016801,0.01421,0.012706,0.300985,0.0705889
2722,0.018602,0.010254,0.008457,0.33325,0.0469833
2723,0.015137,0.02347,0.020013,0.271175,0.111183
2724,0.018825,0.005022,0.00416,0.337245,0.0231111
2725,0.020157,0.011866,0.01029,0.361107,0.0571667
2726,0.021389,0.034316,0.029221,0.383178,0.162339
2727,0.025648,0.063156,0.056743,0.459477,0.315239
2728,0.007326,0.006175,0.005094,0.131243,0.0283
2729,0.018072,0.015478,0.013134,0.323755,0.0729667
2730,0.011318,0.013963,0.011826,0.202759,0.0657
2731,0.02049,0.01454,0.01302,0.367073,0.0723333
2732,0.019734,0.005056,0.004265,0.353529,0.0236944
2733,0.019207,0.007148,0.006217,0.344088,0.0345389
2734,0.017603,0.011574,0.010384,0.315353,0.0576889
2735,0.013225,0.006082,0.005386,0.236922,0.0299222
2736,0.02666,0.015518,0.013697,0.477607,0.0760944
2737,0.021439,0.020407,0.018051,0.384074,0.100283
2738,0.015178,0.017844,0.01505,0.27191,0.0836111
2739,0.01003,0.002846,0.002388,0.179685,0.0132667
2740,0.014665,0.006956,0.005959,0.262719,0.0331056
2741,0.009096,0.003999,0.003493,0.162952,0.0194056
2742,0.00448,0.003107,0.00266,0.080258,0.0147778
2743,0.061511,0.075417,0.06407,1.10195,0.355944
2744,0.071343,0.043007,0.035262,1.27809,0.1959
2745,0.076529,0.017648,0.014987,1.371,0.0832611
2746,0.04821,0.016255,0.013851,0.863669,0.07695
2747,0.053323,0.016024,0.013239,0.955267,0.07355
2748,0.059593,0.022096,0.018884,1.06759,0.104911
2749,0.048164,0.046832,0.040977,0.862845,0.22765
2750,0.034446,0.021007,0.017273,0.617091,0.0959611
2751,0.029733,0.011815,0.010231,0.532659,0.0568389
2752,0.014147,0.007307,0.006386,0.25344,0.0354778
2753,0.045207,0.036286,0.030917,0.809871,0.171761
2754,0.040687,0.033357,0.028085,0.728896,0.156028
2755,0.032829,0.0035,0.002959,0.588123,0.0164389
2756,0.042685,0.019039,0.016865,0.76469,0.0936944
2757,0.040834,0.10131,0.090919,0.73153,0.505106
2758,0.021184,0.016795,0.014785,0.379506,0.0821389
2759,0.026033,0.008548,0.007092,0.466374,0.0394
2760,0.036916,0.015817,0.013533,0.66134,0.0751833
2761,0.039754,0.043871,0.037894,0.712182,0.210522
2762,0.05491,0.021235,0.018405,0.983698,0.10225
2763,0.008293,0.007647,0.006746,0.148567,0.0374778
2764,0.015097,0.003374,0.002817,0.270459,0.01565
2765,0.02287,0.020547,0.017207,0.40971,0.0955944
2766,0.01171,0.007363,0.00624,0.209781,0.0346667
2767,0.027674,0.015657,0.013265,0.495772,0.0736944
2768,0.092079,0.033228,0.029586,1.64957,0.164367
2769,0.014918,0.007614,0.006598,0.267252,0.0366556
2770,0.022807,0.01268,0.010908,0.408581,0.0606
2771,0.021129,0.021573,0.018801,0.37852,0.10445
2772,0.0153,0.019787,0.017064,0.274095,0.0948
2773,0.23116,0.051017,0.044608,4.14117,0.247822
2774,0.22597,0.077492,0.064875,4.04819,0.360417
2775,0.007638,0.006078,0.005,0.136833,0.0277778
2776,0.069919,0.024617,0.021435,1.25258,0.119083
2777,0.089186,0.022004,0.018543,1.59774,0.103017
2778,0.070803,0.096835,0.083505,1.26842,0.463917
2779,0.035336,0.0215,0.018086,0.633035,0.100478
2780,0.008363,0.005781,0.004762,0.149821,0.0264556
2781,0.1158,0.19854,0.17059,2.07453,0.947722
2782,0.064911,0.037715,0.03118,1.16286,0.173222
2783,0.010219,0.00713,0.006312,0.183071,0.0350667
2784,0.01826,0.009898,0.008207,0.327123,0.0455944
2785,0.017844,0.0094,0.008435,0.31967,0.0468611
2786,0.030817,0.003164,0.002779,0.552078,0.0154389
2787,0.0122,0.003966,0.003425,0.21856,0.0190278
2788,0.014208,0.011129,0.010048,0.254532,0.0558222
2789,0.019703,0.043271,0.036113,0.352974,0.200628
2790,0.014072,0.001709,0.001519,0.252096,0.00843889
2791,0.018629,0.024157,0.0215,0.333733,0.119444
2792,0.02024,0.021943,0.019497,0.362594,0.108317
2793,0.012358,0.020761,0.01753,0.22139,0.0973889
2794,0.011116,0.010093,0.008939,0.19914,0.0496611
2795,0.011127,0.00896,0.007869,0.199337,0.0437167
2796,0.009855,0.013041,0.010927,0.17655,0.0607056
2797,0.016703,0.029897,0.026627,0.29923,0.147928
2798,0.010806,0.004373,0.003763,0.193587,0.0209056
2799,0.005255,0.000524,0.000433,0.0941419,0.00240556
2800,0.003567,0.00345,0.003104,0.0639018,0.0172444
2801,0.004153,0.002529,0.002191,0.0743999,0.0121722
2802,0.007594,0.012901,0.011024,0.136044,0.0612444
2803,0.008045,0.00178,0.001522,0.144124,0.00845556
2804,0.006198,0.002117,0.001764,0.111035,0.0098
2805,0.01072,0.007324,0.006544,0.192046,0.0363556
2806,0.025563,0.018369,0.01613,0.457954,0.0896111
2807,0.056064,0.048955,0.044287,1.00437,0.246039
2808,0.10181,0.079912,0.069742,1.8239,0.387456
2809,0.016275,0.014299,0.011765,0.291562,0.0653611
2810,0.061973,0.05589,0.046841,1.11023,0.260228
2811,0.033563,0.01913,0.016057,0.601272,0.0892056
2812,0.003932,0.003331,0.002972,0.0704407,0.0165111
2813,0.003711,0.005671,0.004956,0.0664815,0.0275333
2814,0.009463,0.005515,0.004915,0.169527,0.0273056
2815,0.009953,0.001984,0.001708,0.178305,0.00948889
2816,0.00749,0.021639,0.018059,0.134181,0.100328
2817,0.007126,0.010401,0.008834,0.12766,0.0490778
2818,0.006587,0.00613,0.005177,0.118004,0.0287611
2819,0.01567,0.01663,0.013971,0.280724,0.0776167
2820,0.005903,0.003625,0.003077,0.105751,0.0170944
2821,0.008013,0.007077,0.005953,0.143551,0.0330722
2822,0.007414,0.0112,0.009299,0.13282,0.0516611
2823,0.009883,0.015297,0.013,0.177051,0.0722222
2824,0.011432,0.016555,0.014712,0.204801,0.0817333
2825,0.042405,0.011463,0.009794,0.759674,0.0544111
2826,0.015532,0.015351,0.013665,0.278252,0.0759167
2827,0.013675,0.006378,0.005271,0.244984,0.0292833
2828,0.045723,0.014881,0.013361,0.819115,0.0742278
2829,0.013084,0.002466,0.002157,0.234396,0.0119833
2830,0.022616,0.013299,0.011213,0.405159,0.0622944
2831,0.014595,0.01474,0.012585,0.261465,0.0699167
2832,0.013327,0.021338,0.018412,0.23875,0.102289
2833,0.032517,0.003974,0.003317,0.582533,0.0184278
2834,0.014128,0.004167,0.003576,0.253099,0.0198667
2835,0.014292,0.035403,0.031314,0.256037,0.173967
2836,0.011926,0.005886,0.004961,0.213651,0.0275611
2837,0.008689,0.01518,0.013532,0.155661,0.0751778
2838,0.008347,0.004036,0.003419,0.149534,0.0189944
2839,0.009233,0.015057,0.012788,0.165407,0.0710444
2840,0.009377,0.004509,0.003988,0.167986,0.0221556
2841,0.022033,0.014148,0.011935,0.394715,0.0663056
2842,0.006314,0.007252,0.006443,0.113114,0.0357944
2843,0.005907,0.002208,0.001965,0.105822,0.0109167
2844,0.011019,0.003535,0.003151,0.197402,0.0175056
2845,0.011933,0.014842,0.01316,0.213776,0.0731111
2846,0.011619,0.007107,0.005845,0.208151,0.0324722
2847,0.009507,0.007637,0.0069,0.170315,0.0383333
2848,0.009633,0.010077,0.008286,0.172573,0.0460333
2849,0.008193,0.023083,0.020833,0.146775,0.115739
2850,0.012495,0.004698,0.003858,0.223844,0.0214333
2851,0.007475,0.002105,0.001849,0.133913,0.0102722
2852,0.018968,0.005619,0.005081,0.339807,0.0282278
2853,0.008871,0.003977,0.003415,0.158922,0.0189722
2854,0.009214,0.016576,0.013759,0.165066,0.0764389
2855,0.006246,0.002291,0.001896,0.111895,0.0105333
2856,0.006752,0.005577,0.004952,0.12096,0.0275111
2857,0.001732,0.003423,0.002899,0.0310283,0.0161056
2858,0.001772,0.008713,0.007176,0.0317449,0.0398667
2859,0.009401,0.008558,0.007023,0.168416,0.0390167
2860,0.011838,0.00527,0.004717,0.212075,0.0262056
2861,0.010954,0.009324,0.008287,0.196238,0.0460389
2862,0.003705,0.003714,0.003119,0.0663741,0.0173278
2863,0.01451,0.011329,0.009874,0.259943,0.0548556
2864,0.003594,0.01266,0.011399,0.0643855,0.0633278
2865,0.0037,0.001096,0.000984,0.0662845,0.00546667
2866,0.003489,0.008405,0.007242,0.0625045,0.0402333
2867,0.004512,0.010132,0.008421,0.0808312,0.0467833
2868,0.004841,0.008461,0.00693,0.0867252,0.0385
2869,0.007586,0.007166,0.006481,0.135901,0.0360056
2870,0.005921,0.009491,0.008135,0.106073,0.0451944
2871,0.014213,0.002626,0.00218,0.254622,0.0121111
